PC_CODE,COMMODITY,STATE,Country,UNIT,Quantity,Trade_Value_USD,,,
N9,OTHER CONSTRUCTION MACHINERY,HARYANA,YEMEN REPUBLC, ,0,1365,,,
N9,OTHER CONSTRUCTION MACHINERY,HARYANA,ZAMBIA, ,0,138557,,,
N9,OTHER CONSTRUCTION MACHINERY,HARYANA,ZIMBABWE, ,0,789475,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,ARMENIA, ,0,119179,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,BANGLADESH PR, ,0,1861,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,BHUTAN, ,0,867,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,BRAZIL, ,0,58,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,CHINA P RP, ,0,166828,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,INDONESIA, ,0,4582,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,ITALY, ,0,188831,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,NEPAL, ,0,549,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,PHILIPPINES, ,0,7994,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,U ARAB EMTS, ,0,32093,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,U K, ,0,1516289,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,U S A, ,0,2673713,,,
N9,OTHER CONSTRUCTION MACHINERY,HIMACHAL PRADESH,URUGUAY, ,0,1649,,,
N9,OTHER CONSTRUCTION MACHINERY,JAMMU AND KASHMIR,MEXICO, ,0,85545,,,
N9,OTHER CONSTRUCTION MACHINERY,JAMMU AND KASHMIR,TANZANIA REP, ,0,364038,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,AUSTRALIA, ,0,1289069,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,BRAZIL, ,0,28883,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,CHINA P RP, ,0,2578,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,GERMANY, ,0,144455,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,GHANA, ,0,760815,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,INDONESIA, ,0,345781,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,ITALY, ,0,74,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,LIBERIA, ,0,178626,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,MEXICO, ,0,4890,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,MOZAMBIQUE, ,0,47978,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,NEPAL, ,0,31370,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,NIGERIA, ,0,20981,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,POLAND, ,0,61033,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,QATAR, ,0,4801,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,SAUDI ARAB, ,0,3910,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,SRI LANKA DSR, ,0,8825,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,TANZANIA REP, ,0,83869,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,THAILAND, ,0,2340192,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,U ARAB EMTS, ,0,476247,,,
N9,OTHER CONSTRUCTION MACHINERY,JHARKHAND,U S A, ,0,96021,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ALGERIA, ,0,1905492,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ANGOLA, ,0,145867,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ARGENTINA, ,0,1131659,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ARMENIA, ,0,15920,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,AUSTRALIA, ,0,2530849,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,AUSTRIA, ,0,114,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,AZERBAIJAN, ,0,158881,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BAHARAIN IS, ,0,7145,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BANGLADESH PR, ,0,97150,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BELGIUM, ,0,130302,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BENIN, ,0,80342,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BHUTAN, ,0,158859,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BRAZIL, ,0,376255,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,BURKINA FASO, ,0,1089,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,C AFRI REP, ,0,3057,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CAMBODIA, ,0,99725,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CAMEROON, ,0,2340,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CANADA, ,0,633215,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CHILE, ,0,10394,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CHINA P RP, ,0,246275,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,COLOMBIA, ,0,72032,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CONGO D. REP., ,0,112676,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,COTE D' IVOIRE, ,0,197042,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,CZECH REPUBLIC, ,0,261032,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,DENMARK, ,0,527503,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,DJIBOUTI, ,0,223380,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,DOMINIC REP, ,0,61907,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,DOMINICA, ,0,106466,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ECUADOR, ,0,477075,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,EGYPT A RP, ,0,128792,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,EL SALVADOR, ,0,88605,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ESTONIA, ,0,23324,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,FINLAND, ,0,231874,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,FRANCE, ,0,182045,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GABON, ,0,937383,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GERMANY, ,0,2495760,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GHANA, ,0,3945225,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GREECE, ,0,30617,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GUATEMALA, ,0,2448,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GUINEA, ,0,104893,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,GUYANA, ,0,60331,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,HONDURAS, ,0,394493,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,HONG KONG, ,0,68,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,INDONESIA, ,0,996840,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,IRAQ, ,0,76318,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,IRELAND, ,0,4322,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ISRAEL, ,0,49815,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ITALY, ,0,1376315,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,JAMAICA, ,0,123342,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,JAPAN, ,0,88314,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,JORDAN, ,0,181065,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,KENYA, ,0,514648,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,KOREA RP, ,0,144371,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,KYRGHYZSTAN, ,0,65656,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,LAO PD RP, ,0,288,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,LATVIA, ,0,5133,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,LEBANON, ,0,70460,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,LIBERIA, ,0,20521,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,LIBYA, ,0,1060267,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MADAGASCAR, ,0,189692,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MALAYSIA, ,0,239113,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MALDIVES, ,0,206737,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MALI, ,0,119053,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MAURITANIA, ,0,9506,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MAURITIUS, ,0,4471,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MEXICO, ,0,1860166,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MOROCCO, ,0,371931,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,MOZAMBIQUE, ,0,55857,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,NEPAL, ,0,3947468,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,NETHERLAND, ,0,4020543,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,NEW ZEALAND, ,0,453792,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,NIGERIA, ,0,516007,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,OMAN, ,0,1627259,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,PANAMA REPUBLIC, ,0,14523,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,PERU, ,0,603,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,PHILIPPINES, ,0,164399,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,POLAND, ,0,22663,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,QATAR, ,0,148201,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,RUSSIA, ,0,4153849,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,RWANDA, ,0,15738,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SAUDI ARAB, ,0,4179047,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SERBIA, ,0,9779,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SEYCHELLES, ,0,10362,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SIERRA LEONE, ,0,117556,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SINGAPORE, ,0,682293,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SLOVENIA, ,0,28599,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SOLOMON IS, ,0,37696,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SOMALIA, ,0,135823,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SOUTH AFRICA, ,0,1176655,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SPAIN, ,0,65964,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SRI LANKA DSR, ,0,81540,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ST VINCENT, ,0,0,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,SWEDEN, ,0,1592591,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,TAIWAN, ,0,399716,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,TANZANIA REP, ,0,878848,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,THAILAND, ,0,439417,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,TRINIDAD, ,0,53084,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,TUNISIA, ,0,335702,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,TURKEY, ,0,428259,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,U ARAB EMTS, ,0,4427328,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,U K, ,0,5558218,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,U S A, ,0,26883426,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,UGANDA, ,0,202120,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,VIETNAM SOC REP, ,0,542085,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ZAMBIA, ,0,10085,,,
N9,OTHER CONSTRUCTION MACHINERY,KARNATAKA,ZIMBABWE, ,0,2192,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,ALGERIA, ,0,696,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,AUSTRALIA, ,0,52232,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,BHUTAN, ,0,301107,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,BURKINA FASO, ,0,4351,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,CHINA P RP, ,0,99,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,EGYPT A RP, ,0,143,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,ETHIOPIA, ,0,15983,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,GERMANY, ,0,629760,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,GHANA, ,0,260618,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,IRELAND, ,0,1798,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,KENYA, ,0,641900,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,KUWAIT, ,0,1001,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,MALAWI, ,0,3747,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,MALAYSIA, ,0,3642,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,MALDIVES, ,0,179559,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,MOZAMBIQUE, ,0,435248,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,NEPAL, ,0,2283,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,NIGERIA, ,0,7781,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,OMAN, ,0,539152,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,QATAR, ,0,9350,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,RUSSIA, ,0,1320160,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,RWANDA, ,0,71754,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,SAUDI ARAB, ,0,3178,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,SIERRA LEONE, ,0,194909,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,SOMALIA, ,0,92330,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,SOUTH AFRICA, ,0,470904,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,SRI LANKA DSR, ,0,2731,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,SWEDEN, ,0,102,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,TANZANIA REP, ,0,42853,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,THAILAND, ,0,101,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,U ARAB EMTS, ,0,198455,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,U K, ,0,235383,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,U S A, ,0,3532063,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,UGANDA, ,0,16850,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,ZAMBIA, ,0,843,,,
N9,OTHER CONSTRUCTION MACHINERY,KERALA,ZIMBABWE, ,0,216376,,,
N9,OTHER CONSTRUCTION MACHINERY,LAKSHADWEEP,U K, ,0,48,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ANGOLA, ,0,858634,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ANTIGUA, ,0,140780,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ARGENTINA, ,0,2532662,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ARMENIA, ,0,66620,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,AUSTRALIA, ,0,4670878,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BAHARAIN IS, ,0,209294,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BANGLADESH PR, ,0,73412,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BELGIUM, ,0,10848677,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BHUTAN, ,0,321818,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BOTSWANA, ,0,708794,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BRAZIL, ,0,22701812,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BULGARIA, ,0,19904,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,BURKINA FASO, ,0,215,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,CAMEROON, ,0,64838,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,CHILE, ,0,639160,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,CHINA P RP, ,0,1216483,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,COLOMBIA, ,0,68984,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,CONGO D. REP., ,0,725774,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,CONGO P REP, ,0,206028,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,COSTA RICA, ,0,659738,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,COTE D' IVOIRE, ,0,64667,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,CZECH REPUBLIC, ,0,3168,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,DOMINIC REP, ,0,420749,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ECUADOR, ,0,1199285,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,EL SALVADOR, ,0,199309,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ETHIOPIA, ,0,13890,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,FINLAND, ,0,12,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,FR POLYNESIA, ,0,191901,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,GAMBIA, ,0,33771,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,GEORGIA, ,0,6253760,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,GHANA, ,0,14419411,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,GUAM, ,0,26101,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,GUATEMALA, ,0,243553,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,GUINEA, ,0,68453,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,INDONESIA, ,0,2169323,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ISRAEL, ,0,1363353,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ITALY, ,0,6949980,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,KAZAKHSTAN, ,0,28113,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,KENYA, ,0,49526,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,KOREA RP, ,0,2394903,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,LIBERIA, ,0,64659,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MADAGASCAR, ,0,65338,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MALAWI, ,0,17,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MALAYSIA, ,0,8578916,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MALDIVES, ,0,281272,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MAURITIUS, ,0,214570,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MEXICO, ,0,23953292,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MOROCCO, ,0,558172,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,MOZAMBIQUE, ,0,1073797,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,NEPAL, ,0,1955260,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,NETHERLAND, ,0,299028,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,NICARAGUA, ,0,186132,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,NIGERIA, ,0,205006,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,OMAN, ,0,875947,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,PANAMA REPUBLIC, ,0,286722,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,PAPUA N GNA, ,0,65071,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,PARAGUAY, ,0,69776,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,PERU, ,0,136547,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,PHILIPPINES, ,0,3681237,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,PORTUGAL, ,0,10717,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,RUSSIA, ,0,8592,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,RWANDA, ,0,106,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,SAUDI ARAB, ,0,11938351,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,SENEGAL, ,0,122042,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,SIERRA LEONE, ,0,976612,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,SOMALIA, ,0,83451,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,SOUTH AFRICA, ,0,15625606,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,SRI LANKA DSR, ,0,2755,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TAIWAN, ,0,830128,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TANZANIA REP, ,0,319645,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,THAILAND, ,0,2531110,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TOGO, ,0,5784,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TRINIDAD, ,0,160224,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TUNISIA, ,0,645666,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TURKEY, ,0,488754,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,TURKMENISTAN, ,0,44798,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,U ARAB EMTS, ,0,10908622,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,U K, ,0,77305,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,U S A, ,0,12166358,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,URUGUAY, ,0,1113762,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,UZBEKISTAN, ,0,204250,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,VENEZUELA, ,0,1523470,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,VIETNAM SOC REP, ,0,65904,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ZAMBIA, ,0,66,,,
N9,OTHER CONSTRUCTION MACHINERY,MADHYA PRADESH,ZIMBABWE, ,0,140555,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ALBANIA, ,0,5739,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ALGERIA, ,0,2786198,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ANGOLA, ,0,776802,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ANTIGUA, ,0,17806,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ARGENTINA, ,0,976384,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ARMENIA, ,0,1109,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,AUSTRALIA, ,0,10100150,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,AUSTRIA, ,0,17644,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,AZERBAIJAN, ,0,273229,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BAHARAIN IS, ,0,2104292,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BANGLADESH PR, ,0,3416794,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BARBADOS, ,0,74972,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BELGIUM, ,0,2603502,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BENIN, ,0,602050,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BHUTAN, ,0,2511999,,,
